Feat ID,RT,DT,CCS,Gas,mz,Abundance,Charge,Polarity,Lipid Class,Compound Name,CAS ID,Formula,Mass,Ion Species,Theo mz,ppm Error,Abs ppm Error,Score,Sum Comp,Num Constit,Constit,Constit Abund
571,9.640,,,,818.5312,37871,-1,Negative,,,,,819.5384,(M-H)-,,,,,,
572,6.448,,,,903.5211,37857,-1,Negative,,,,,904.5283,(M-H)-,,,,,,
573,2.646,,,,570.2605,37824,-1,Negative,,,,,571.2677,(M-H)-,,,,,,
574,10.318,,,,936.6694,37623,-1,Negative,Phosphatidylcholine,PC 24:1_20:4,,C52H94NO8P,891.6717,(M+CHO2)-,936.6699,-0.6,0.6,81.73,PC 44:5,2,PC 24:1/20:4,71.0
575,8.442,,,,748.5844,37552,-1,Negative,,,,,749.5916,(M-H)-,,,,,,
576,12.762,,,,232.9247,37498,-1,Negative,,,,,233.9320,(M-H)-,,,,,,
577,10.552,,,,668.6186,37341,-1,Negative,,,,,669.6259,(M-H)-,,,,,,
578,5.641,,,,887.5049,37074,-1,Negative,,,,,888.5121,(M-H)-,,,,,,
579,12.808,,,,218.9499,37048,-1,Negative,,,,,219.9572,(M-H)-,,,,,,
580,2.583,,,,570.2604,37020,-1,Negative,,,,,571.2677,(M-H)-,,,,,,
581,10.787,,,,856.6795,36962,-1,Negative,Phosphatidylethanolamine,PE 26:0_18:1,,C49H96NO8P,857.6874,(M-H)-,856.6801,-0.7,0.7,73.92,PE 44:1,1,PE 26:0/18:1,100.0
582,3.935,,,,554.3820,36705,-1,Negative,,,,,555.3892,(M-H)-,,,,,,
583,3.078,,,,520.2652,36699,-1,Negative,,,,,521.2725,(M-H)-,,,,,,
584,6.715,,,,736.4916,36683,-1,Negative,Phosphatidylethanolamine,PE 16:1_20:4,,C41H72NO8P,737.4996,(M-H)-,736.4923,-0.9,0.9,85.23,PE 36:5,1,PE 16:1/20:4,100.0
585,10.542,,,,964.7004,36675,-1,Negative,Phosphatidylcholine,PC 26:1_20:4,,C54H98NO8P,919.7030,(M+CHO2)-,964.7012,-0.8,0.8,72.59,PC 46:5,3,PC 26:1/20:4,55.4
586,10.142,,,,802.5751,36570,-1,Negative,,,,,803.5823,(M-H)-,,,,,,
587,2.581,,,,500.2778,36548,-1,Negative,Lysophosphatidylethanolamine,LPE 20:4,,C25H44NO7P,501.2855,(M-H)-,500.2783,-0.8,0.8,95.88,LPE 20:4,1,LPE 20:4,100.0
588,10.652,,,,1345.9171,36511,-1,Negative,Cardiolipin,CL 64:3,,C73H136O17P2,1346.9253,(M-H)-,1345.9180,-0.7,0.7,81.65,CL 64:3,35,,
589,0.592,,,,384.9351,36441,-1,Negative,,,,,385.9424,(M-H)-,,,,,,
590,1.462,,,,416.1864,36426,-1,Negative,,,,,417.1936,(M-H)-,,,,,,
591,7.155,,,,694.4812,36398,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 14:1e_20:4,,C39H70NO7P,695.4890,(M-H)-,694.4817,-0.8,0.8,91.23,EtherPE 34:5e,1,EtherPE 14:1e/20:4,100.0
592,3.798,,,,371.2201,36396,-1,Negative,,,,,372.2274,(M-H)-,,,,,,
593,8.775,,,,810.5261,36388,-1,Negative,,,,,811.5334,(M-H)-,,,,,,
594,4.712,,,,762.4248,36362,-1,Negative,,,,,763.4321,(M-H)-,,,,,,
595,9.644,,,,750.5979,36009,-1,Negative,,,,,751.6052,(M-H)-,,,,,,
596,5.070,,,,767.4860,35898,-1,Negative,Phosphatidylglycerol,PG 16:1_20:4,,C42H73O10P,768.4941,(M-H)-,767.4869,-1.1,1.1,87.62,PG 36:5,1,PG 16:1/20:4,100.0
597,8.794,,,,1486.0857,35785,-1,Negative,,,,,1487.0930,(M-H)-,,,,,,
598,12.804,,,,286.9373,35764,-1,Negative,,,,,287.9446,(M-H)-,,,,,,
599,9.491,,,,581.5741,35752,-1,Negative,,,,,582.5814,(M-H)-,,,,,,
600,8.386,,,,698.5123,35746,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:1e_18:2,,C39H74NO7P,699.5203,(M-H)-,698.5130,-1.0,1.0,93.36,EtherPE 34:3e,1,EtherPE 16:1e/18:2,100.0
601,9.163,,,,838.5957,35593,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:1e_20:4,,C46H84NO7P,793.5985,(M+CHO2)-,838.5967,-1.3,1.3,88.91,EtherPC 38:5e,2,EtherPC 18:1e/20:4,72.7
602,3.634,,,,395.2201,35461,-1,Negative,,,,,396.2273,(M-H)-,,,,,,
603,0.558,,,,98.9490,35414,-1,Negative,,,,,99.9563,(M-H)-,,,,,,
604,0.591,,,,520.9099,35335,-1,Negative,,,,,521.9172,(M-H)-,,,,,,
605,4.917,,,,596.3337,35289,-1,Negative,,,,,597.3410,(M-H)-,,,,,,
606,2.966,,,,530.3013,35144,-1,Negative,,,,,531.3086,(M-H)-,,,,,,
607,3.889,,,,552.3665,35099,-1,Negative,,,,,553.3738,(M-H)-,,,,,,
608,8.714,,,,736.5282,35087,-1,Negative,,,,,737.5355,(M-H)-,,,,,,
609,5.978,,,,951.5207,35084,-1,Negative,,,,,952.5280,(M-H)-,,,,,,
610,3.250,,,,524.3353,35059,-1,Negative,,,,,525.3426,(M-H)-,,,,,,
611,3.866,,,,279.2327,35005,-1,Negative,Free fatty acid,FA 18:2,,C18H32O2,280.2402,(M-H)-,279.2330,-0.8,0.8,63.53,FA 18:2,1,FA 18:2,100.0
612,5.952,,,,813.5369,34914,-1,Negative,,,,,814.5441,(M-H)-,,,,,,
613,4.164,,,,441.2626,34885,-1,Negative,,,,,442.2699,(M-H)-,,,,,,
614,9.349,,,,768.5164,34861,-1,Negative,,,,,769.5237,(M-H)-,,,,,,
615,8.209,,,,804.6156,34626,-1,Negative,,,,,805.6228,(M-H)-,,,,,,
616,5.433,,,,819.5059,34484,-1,Negative,Phosphatidylinositol,PI 33:2,,C42H77O13P,820.5102,(M-H)-,819.5029,3.6,3.6,91.99,PI 33:2,3,,
617,6.985,,,,844.5316,34426,-1,Negative,,,,,845.5388,(M-H)-,,,,,,
618,4.168,,,,385.1905,34367,-1,Negative,,,,,386.1978,(M-H)-,,,,,,
619,10.732,,,,1449.9796,34360,-1,Negative,,,,,1450.9869,(M-H)-,,,,,,
620,2.966,,,,557.3203,34341,-1,Negative,,,,,558.3276,(M-H)-,,,,,,
621,9.721,,,,926.6097,34339,-1,Negative,,,,,927.6170,(M-H)-,,,,,,
622,8.285,,,,1482.0903,34301,-1,Negative,,,,,1483.0976,(M-H)-,,,,,,
623,3.686,,,,585.3517,34278,-1,Negative,,,,,586.3590,(M-H)-,,,,,,
624,7.978,,,,1512.1211,34184,-1,Negative,,,,,1513.1284,(M-H)-,,,,,,
625,5.659,,,,819.5751,34164,-1,Negative,,,,,820.5823,(M-H)-,,,,,,
626,9.107,,,,814.5960,34057,-1,Negative,,,,,815.6033,(M-H)-,,,,,,
627,8.905,,,,767.5981,34053,-1,Negative,,,,,768.6053,(M-H)-,,,,,,
628,9.074,,,,762.5438,34027,-1,Negative,,,,,763.5511,(M-H)-,,,,,,
629,7.753,,,,901.5806,33978,-1,Negative,Phosphatidylinositol,PI 39:3,,C48H87O13P,902.5884,(M-H)-,901.5812,-0.6,0.6,94.57,PI 39:3,12,,
630,10.073,,,,787.5935,33964,-1,Negative,,,,,788.6008,(M-H)-,,,,,,
631,5.348,,,,905.5181,33832,-1,Negative,Phosphatidylinositol,PI 40:8,,C49H79O13P,906.5258,(M-H)-,905.5186,-0.5,0.5,95.67,PI 40:8,3,,
632,3.427,,,,438.2978,33795,-1,Negative,,,,,439.3051,(M-H)-,,,,,,
633,2.928,,,,894.9440,33734,-1,Negative,,,,,895.9513,(M-H)-,,,,,,
634,2.833,,,,255.2328,33667,-1,Negative,,,,,256.2401,(M-H)-,,,,,,
635,6.112,,,,881.5470,33609,-1,Negative,,,,,882.5543,(M-H)-,,,,,,
636,0.778,,,,138.0196,33601,-1,Negative,,,,,139.0269,(M-H)-,,,,,,
637,10.283,,,,623.5725,33542,-1,Negative,,,,,624.5798,(M-H)-,,,,,,
638,10.090,,,,758.5698,33523,-1,Negative,,,,,759.5771,(M-H)-,,,,,,
639,6.136,,,,346.1771,33488,-1,Negative,,,,,347.1844,(M-H)-,,,,,,
640,10.478,,,,658.5736,33321,-1,Negative,,,,,659.5809,(M-H)-,,,,,,
641,9.498,,,,829.6432,33267,-1,Negative,,,,,830.6504,(M-H)-,,,,,,
642,9.580,,,,855.6589,33223,-1,Negative,Sphingomyelin,SM d42:3,,C47H91N2O6P,810.6615,(M+CHO2)-,855.6597,-1.0,1.0,67.37,SM d42:3,40,,
643,5.539,,,,468.2814,33175,-1,Negative,,,,,469.2887,(M-H)-,,,,,,
644,2.191,,,,512.2989,33138,-1,Negative,Lysophophatidylcholine,LPC 14:0/0:0,,C22H46NO7P,467.3012,(M+CHO2)-,512.2994,-1.0,1.0,93.84,LPC 14:0,1,LPC 14:0,100.0
645,10.462,,,,876.6480,33126,-1,Negative,Phosphatidylethanolamine,PE 26:1_20:4,,C51H92NO8P,877.6561,(M-H)-,876.6488,-0.8,0.8,73.00,PE 46:5,2,PE 26:1/20:4,55.9
646,10.288,,,,629.4912,33119,-1,Negative,,,,,630.4985,(M-H)-,,,,,,
647,2.067,,,,388.1550,33082,-1,Negative,,,,,389.1623,(M-H)-,,,,,,
648,10.287,,,,806.6058,33072,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:1e_24:4,,C47H86NO7P,807.6142,(M-H)-,806.6069,-1.3,1.3,71.59,EtherPE 42:5e,1,EtherPE 18:1e/24:4,100.0
649,7.171,,,,735.5174,33051,-1,Negative,,,,,736.5247,(M-H)-,,,,,,
650,3.764,,,,632.3312,32871,-1,Negative,,,,,633.3385,(M-H)-,,,,,,
651,10.266,,,,780.5899,32738,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:1e_22:3,,C45H84NO7P,781.5985,(M-H)-,780.5913,-1.8,1.8,79.08,EtherPE 40:4e,4,EtherPE 18:1e/22:3,55.0
652,7.184,,,,451.2914,32679,-1,Negative,,,,,452.2987,(M-H)-,,,,,,
653,7.238,,,,1560.1219,32666,-1,Negative,,,,,1561.1292,(M-H)-,,,,,,
654,4.942,,,,165.0408,32567,-1,Negative,,,,,166.0481,(M-H)-,,,,,,
655,4.898,,,,789.4689,32458,-1,Negative,,,,,790.4762,(M-H)-,,,,,,
656,4.975,,,,468.2814,32229,-1,Negative,,,,,469.2887,(M-H)-,,,,,,
657,4.717,,,,772.4535,32169,-1,Negative,,,,,773.4607,(M-H)-,,,,,,
658,9.416,,,,840.6116,32078,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:0e_20:4,,C46H86NO7P,795.6142,(M+CHO2)-,840.6124,-0.9,0.9,90.80,EtherPC 38:4e,2,EtherPC 18:0e/20:4,70.0
659,10.909,,,,1375.9639,32066,-1,Negative,Cardiolipin,CL 66:2,,C75H142O17P2,1376.9722,(M-H)-,1375.9649,-0.7,0.7,91.78,CL 66:2,6,,
660,10.360,,,,782.6062,31991,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 40:3e,,C45H86NO7P,783.6142,(M-H)-,782.6069,-1.0,1.0,73.38,EtherPE 40:3e,2,,
661,4.829,,,,815.4863,31986,-1,Negative,Phosphatidylglycerol,PG 20:4_20:5,,C46H73O10P,816.4941,(M-H)-,815.4869,-0.7,0.7,91.15,PG 40:9,2,PG 20:4/20:5,67.4
662,10.402,,,,927.6781,31930,-1,Negative,,,,,928.6854,(M-H)-,,,,,,
663,0.589,,,,588.8972,31843,-1,Negative,,,,,589.9044,(M-H)-,,,,,,
664,6.632,,,,906.6155,31840,-1,Negative,,,,,907.6228,(M-H)-,,,,,,
665,7.180,,,,670.4811,31824,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:2e_16:1,,C37H70NO7P,671.4890,(M-H)-,670.4817,-0.9,0.9,74.42,EtherPE 32:3e,1,EtherPE 16:2e/16:1,100.0
666,10.125,,,,239.0598,31824,-1,Negative,,,,,240.0671,(M-H)-,,,,,,
667,5.922,,,,759.5106,31597,-1,Negative,,,,,760.5179,(M-H)-,,,,,,
668,10.103,,,,803.5863,31508,-1,Negative,Monogalactosyldiacylglycerol,MGDG 16:0_18:0,,C43H82O10,758.5908,(M+CHO2)-,803.5890,-3.4,3.4,75.57,MGDG 34:0,1,MGDG 16:0/18:0,100.0
669,0.544,,,,955.9717,31474,-1,Negative,,,,,956.9790,(M-H)-,,,,,,
670,5.170,,,,468.2815,31472,-1,Negative,,,,,469.2888,(M-H)-,,,,,,
671,6.126,,,,1267.8590,31427,-1,Negative,,,,,1268.8663,(M-H)-,,,,,,
672,4.919,,,,474.3617,31352,-1,Negative,,,,,475.3690,(M-H)-,,,,,,
673,2.058,,,,555.2723,31320,-1,Negative,Lysophosphatidylglycerol,LPG 22:6,,C28H45O9P,556.2801,(M-H)-,555.2728,-1.1,1.1,89.17,LPG 22:6,1,LPG 22:6,100.0
674,4.201,,,,473.2823,31318,-1,Negative,,,,,474.2896,(M-H)-,,,,,,
675,5.311,,,,372.3035,31247,-1,Negative,,,,,373.3108,(M-H)-,,,,,,
676,4.965,,,,859.4738,31153,-1,Negative,,,,,860.4811,(M-H)-,,,,,,
677,8.461,,,,828.5757,30950,-1,Negative,,,,,829.5830,(M-H)-,,,,,,
678,3.308,,,,556.3041,30922,-1,Negative,,,,,557.3114,(M-H)-,,,,,,
679,6.339,,,,808.5127,30801,-1,Negative,,,,,809.5200,(M-H)-,,,,,,
680,2.477,,,,221.1547,30737,-1,Negative,,,,,222.1620,(M-H)-,,,,,,
681,4.458,,,,439.3213,30659,-1,Negative,,,,,440.3286,(M-H)-,,,,,,
682,6.054,,,,1452.0281,30618,-1,Negative,,,,,1453.0354,(M-H)-,,,,,,
683,5.178,,,,691.4549,30557,-1,Negative,Phosphatidylglycerol,PG 14:0_16:1,,C36H69O10P,692.4628,(M-H)-,691.4556,-0.9,0.9,82.39,PG 30:1,3,PG 14:0/16:1,49.8
684,2.982,,,,538.3357,30473,-1,Negative,,,,,539.3430,(M-H)-,,,,,,
685,8.485,,,,724.5276,30381,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:0e_20:4,,C41H76NO7P,725.5359,(M-H)-,724.5287,-1.5,1.5,95.61,EtherPE 36:4e,1,EtherPE 16:0e/20:4,100.0
686,4.168,,,,369.2131,30314,-1,Negative,,,,,370.2203,(M-H)-,,,,,,
687,7.915,,,,775.5961,30244,-1,Negative,,,,,776.6034,(M-H)-,,,,,,
688,4.133,,,,614.3361,30243,-1,Negative,,,,,615.3434,(M-H)-,,,,,,
689,4.773,,,,839.4849,30086,-1,Negative,Phosphatidylglycerol,PG 20:5_22:6,,C48H73O10P,840.4941,(M-H)-,839.4869,-2.4,2.4,84.80,PG 42:11,1,PG 20:5/22:6,100.0
690,10.396,,,,885.7061,30012,-1,Negative,Sphingomyelin,SM d44:2,,C49H97N2O6P,840.7084,(M+CHO2)-,885.7066,-0.6,0.6,83.59,SM d44:2,41,,
691,10.343,,,,940.6707,29926,-1,Negative,,,,,941.6780,(M-H)-,,,,,,
692,4.166,,,,661.5255,29887,-1,Negative,,,,,662.5328,(M-H)-,,,,,,
693,6.763,,,,1634.0739,29791,-1,Negative,,,,,1635.0812,(M-H)-,,,,,,
694,4.179,,,,463.2158,29661,-1,Negative,,,,,464.2231,(M-H)-,,,,,,
695,3.765,,,,594.3771,29603,-1,Negative,Lysophophatidylcholine,LPC 20:1/0:0,,C28H56NO7P,549.3794,(M+CHO2)-,594.3776,-0.9,0.9,74.61,LPC 20:1,1,LPC 20:1,100.0
696,9.409,,,,756.5542,29373,-1,Negative,Phosphatidylethanolamine,PE 18:1_19:1,,C42H80NO8P,757.5622,(M-H)-,756.5549,-0.9,0.9,93.57,PE 37:2,4,PE 18:1/19:1,66.3
697,10.408,,,,882.7032,29340,-1,Negative,Hexosylceramide non-hydroxyfatty acid-sphingosine,HexCer_NS d44:2,,C50H95NO8,837.7058,(M+CHO2)-,882.7040,-0.9,0.9,86.92,HexCer_NS d44:2,33,,
698,10.743,,,,696.6457,29309,-1,Negative,,,,,697.6530,(M-H)-,,,,,,
699,4.929,,,,689.5573,29298,-1,Negative,,,,,690.5646,(M-H)-,,,,,,
700,2.745,,,,596.2600,29293,-1,Negative,,,,,597.2673,(M-H)-,,,,,,
701,5.088,,,,873.4736,29259,-1,Negative,,,,,874.4809,(M-H)-,,,,,,
702,8.065,,,,119.0364,29220,-1,Negative,,,,,120.0436,(M-H)-,,,,,,
703,0.538,,,,121.9441,29209,-1,Negative,,,,,122.9514,(M-H)-,,,,,,
704,2.018,,,,174.9562,29171,-1,Negative,,,,,175.9635,(M-H)-,,,,,,
705,10.761,,,,890.6848,29156,-1,Negative,Phosphatidylcholine,PC 16:0_24:0,,C48H96NO8P,845.6874,(M+CHO2)-,890.6856,-0.9,0.9,91.80,PC 40:0,2,PC 16:0/24:0,67.3
706,0.623,,,,159.0085,28981,-1,Negative,,,,,160.0158,(M-H)-,,,,,,
707,8.253,,,,752.5228,28961,-1,Negative,Phosphatidylethanolamine,PE 17:0_20:4,,C42H76NO8P,753.5309,(M-H)-,752.5236,-1.0,1.0,88.38,PE 37:4,1,PE 17:0/20:4,100.0
708,6.302,,,,784.5124,28961,-1,Negative,Phosphatidylserine,PS 36:3,,C42H76NO10P,785.5207,(M-H)-,784.5134,-1.3,1.3,81.78,PS 36:3,3,,
709,12.703,,,,180.9731,28959,-1,Negative,,,,,181.9804,(M-H)-,,,,,,
710,5.908,,,,904.5995,28941,-1,Negative,,,,,905.6068,(M-H)-,,,,,,
711,9.497,,,,573.4952,28807,-1,Negative,,,,,574.5024,(M-H)-,,,,,,
712,2.614,,,,1479.8430,28727,-1,Negative,,,,,1480.8503,(M-H)-,,,,,,
713,7.772,,,,570.4653,28695,-1,Negative,,,,,571.4726,(M-H)-,,,,,,
714,12.703,,,,452.9224,28672,-1,Negative,,,,,453.9297,(M-H)-,,,,,,
715,0.642,,,,89.0244,28613,-1,Negative,,,,,90.0317,(M-H)-,,,,,,
716,12.704,,,,384.9352,28610,-1,Negative,,,,,385.9425,(M-H)-,,,,,,
717,7.973,,,,846.5469,28608,-1,Negative,,,,,847.5542,(M-H)-,,,,,,
718,3.465,,,,363.1762,28594,-1,Negative,,,,,364.1835,(M-H)-,,,,,,
719,5.109,,,,829.4864,28573,-1,Negative,Phosphatidylinositol,PI 14:0_20:4,,C43H75O13P,830.4945,(M-H)-,829.4873,-1.0,1.0,96.40,PI 34:4,1,PI 14:0/20:4,100.0
720,6.437,,,,742.5466,28493,-1,Negative,Hexosylceramide non-hydroxyfatty acid-sphingosine,HexCer_NS d18:1_16:1,,C40H75NO8,697.5493,(M+CHO2)-,742.5475,-1.2,1.2,86.16,HexCer_NS d34:2,1,HexCer_NS d18:1/16:1,100.0
721,10.322,,,,730.5748,28485,-1,Negative,,,,,731.5821,(M-H)-,,,,,,
722,3.686,,,,1091.7251,28467,-1,Negative,,,,,1092.7324,(M-H)-,,,,,,
723,4.079,,,,550.2815,28461,-1,Negative,,,,,551.2888,(M-H)-,,,,,,
724,10.877,,,,1413.9795,28407,-1,Negative,,,,,1414.9868,(M-H)-,,,,,,
725,8.955,,,,736.5281,28326,-1,Negative,,,,,737.5354,(M-H)-,,,,,,
726,3.551,,,,568.3614,28326,-1,Negative,Lysophophatidylcholine,LPC 18:0/0:0,,C26H54NO7P,523.3638,(M+CHO2)-,568.3620,-1.0,1.0,97.42,LPC 18:0,1,LPC 18:0,100.0
727,3.463,,,,523.3849,28260,-1,Negative,,,,,524.3922,(M-H)-,,,,,,
728,7.971,,,,702.5073,28244,-1,Negative,Phosphatidylethanolamine,PE 16:0_17:1,,C38H74NO8P,703.5152,(M-H)-,702.5079,-0.9,0.9,95.82,PE 33:1,4,PE 16:0/17:1,51.2
729,4.718,,,,508.2813,28215,-1,Negative,,,,,509.2886,(M-H)-,,,,,,
730,6.011,,,,748.5589,28210,-1,Negative,,,,,749.5662,(M-H)-,,,,,,
731,2.236,,,,538.3143,28132,-1,Negative,Lysophophatidylcholine,LPC 16:1/0:0,,C24H48NO7P,493.3168,(M+CHO2)-,538.3150,-1.3,1.3,88.81,LPC 16:1,1,LPC 16:1,100.0
732,8.595,,,,784.5101,28103,-1,Negative,,,,,785.5174,(M-H)-,,,,,,
733,3.778,,,,961.6257,28087,-1,Negative,,,,,962.6330,(M-H)-,,,,,,
734,4.999,,,,593.4051,28033,-1,Negative,,,,,594.4124,(M-H)-,,,,,,
735,2.330,,,,410.1616,27959,-1,Negative,,,,,411.1688,(M-H)-,,,,,,
736,6.286,,,,774.5859,27903,-1,Negative,,,,,775.5932,(M-H)-,,,,,,
737,4.166,,,,579.4476,27859,-1,Negative,,,,,580.4548,(M-H)-,,,,,,
738,4.849,,,,792.4928,27783,-1,Negative,,,,,793.5001,(M-H)-,,,,,,
739,1.240,,,,219.1026,27780,-1,Negative,,,,,220.1099,(M-H)-,,,,,,
740,3.458,,,,273.2068,27770,-1,Negative,,,,,274.2141,(M-H)-,,,,,,
741,10.116,,,,1173.2890,27764,-1,Negative,,,,,1174.2963,(M-H)-,,,,,,
742,2.036,,,,512.2989,27666,-1,Negative,,,,,513.3062,(M-H)-,,,,,,
743,7.193,,,,823.5508,27604,-1,Negative,,,,,824.5581,(M-H)-,,,,,,
744,6.870,,,,795.5389,27536,-1,Negative,,,,,796.5462,(M-H)-,,,,,,
745,0.595,,,,180.9730,27524,-1,Negative,,,,,181.9803,(M-H)-,,,,,,
746,8.438,,,,830.6308,27407,-1,Negative,,,,,831.6380,(M-H)-,,,,,,
747,10.024,,,,782.5709,27313,-1,Negative,,,,,783.5781,(M-H)-,,,,,,
748,8.426,,,,1616.1843,27277,-1,Negative,,,,,1617.1916,(M-H)-,,,,,,
749,7.819,,,,836.5802,27273,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:0e_22:6,,C46H82NO7P,791.5829,(M+CHO2)-,836.5811,-1.0,1.0,81.55,EtherPC 38:6e,3,EtherPC 16:0e/22:6,56.1
750,11.079,,,,1456.0257,27273,-1,Negative,Cardiolipin,CL 72:4,,C81H150O17P2,1457.0348,(M-H)-,1456.0275,-1.3,1.3,90.06,CL 72:4,9,,
751,3.297,,,,594.3383,27191,-1,Negative,,,,,595.3456,(M-H)-,,,,,,
752,2.172,,,,325.1840,27159,-1,Negative,,,,,326.1913,(M-H)-,,,,,,
753,10.502,,,,112.9856,27100,-1,Negative,,,,,113.9929,(M-H)-,,,,,,
754,10.385,,,,832.6216,27012,-1,Negative,,,,,833.6289,(M-H)-,,,,,,
755,3.746,,,,523.3483,26993,-1,Negative,,,,,524.3556,(M-H)-,,,,,,
756,10.425,,,,820.6429,26952,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:0e_18:0,,C44H90NO7P,775.6455,(M+CHO2)-,820.6437,-1.0,1.0,71.53,EtherPC 36:0e,1,EtherPC 18:0e/18:0,100.0
757,0.960,,,,158.9785,26933,-1,Negative,,,,,159.9858,(M-H)-,,,,,,
758,6.062,,,,721.5016,26892,-1,Negative,Phosphatidylglycerol,PG 16:0_16:0,,C38H75O10P,722.5098,(M-H)-,721.5025,-1.3,1.3,80.96,PG 32:0,1,PG 16:0/16:0,100.0
759,10.576,,,,940.6995,26883,-1,Negative,Phosphatidylcholine,PC 26:1_18:2,,C52H98NO8P,895.7030,(M+CHO2)-,940.7012,-1.8,1.8,91.17,PC 44:3,2,PC 26:1/18:2,58.3
760,5.761,,,,845.5321,26872,-1,Negative,Phosphatidylglycerol,PG 20:4_22:4,,C48H79O10P,846.5411,(M-H)-,845.5338,-2.0,2.0,83.96,PG 42:8,2,PG 20:4/22:4,75.3
761,1.955,,,,396.1458,26867,-1,Negative,,,,,397.1531,(M-H)-,,,,,,
762,10.337,,,,871.6873,26857,-1,Negative,,,,,872.6946,(M-H)-,,,,,,
763,6.382,,,,897.5490,26851,-1,Negative,,,,,898.5562,(M-H)-,,,,,,
764,6.445,,,,645.4495,26844,-1,Negative,Phosphatidic acid,PA 16:0_16:1,,C35H67O8P,646.4574,(M-H)-,645.4501,-0.8,0.8,83.94,PA 32:1,1,PA 16:0/16:1,100.0
765,9.532,,,,1620.2155,26718,-1,Negative,,,,,1621.2228,(M-H)-,,,,,,
766,8.684,,,,686.5124,26662,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:1e_17:1,,C38H74NO7P,687.5203,(M-H)-,686.5130,-0.9,0.9,91.01,EtherPE 33:2e,1,EtherPE 16:1e/17:1,100.0
767,8.430,,,,1534.1213,26589,-1,Negative,,,,,1535.1285,(M-H)-,,,,,,
768,6.741,,,,1588.1158,26571,-1,Negative,,,,,1589.1230,(M-H)-,,,,,,
769,10.428,,,,873.6769,26502,-1,Negative,,,,,874.6842,(M-H)-,,,,,,
770,5.125,,,,909.4891,26420,-1,Negative,,,,,910.4964,(M-H)-,,,,,,
771,3.777,,,,480.3473,26418,-1,Negative,,,,,481.3546,(M-H)-,,,,,,
772,8.022,,,,1480.0743,26399,-1,Negative,,,,,1481.0816,(M-H)-,,,,,,
773,6.392,,,,823.5482,26394,-1,Negative,,,,,824.5555,(M-H)-,,,,,,
774,8.352,,,,690.5075,26343,-1,Negative,Phosphatidylethanolamine,PE 16:0_16:0,,C37H74NO8P,691.5152,(M-H)-,690.5079,-0.7,0.7,96.39,PE 32:0,1,PE 16:0/16:0,100.0
775,6.508,,,,1672.0749,26337,-1,Negative,,,,,1673.0822,(M-H)-,,,,,,
776,3.818,,,,697.2907,26131,-1,Negative,,,,,698.2979,(M-H)-,,,,,,
777,6.124,,,,793.5227,26083,-1,Negative,,,,,794.5300,(M-H)-,,,,,,
778,7.124,,,,844.5317,26004,-1,Negative,,,,,845.5389,(M-H)-,,,,,,
779,10.311,,,,655.5070,25967,-1,Negative,,,,,656.5142,(M-H)-,,,,,,
780,10.158,,,,704.5584,25917,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:0e_16:0,,C39H80NO7P,705.5672,(M-H)-,704.5600,-2.3,2.3,72.63,EtherPE 34:0e,1,EtherPE 18:0e/16:0,100.0
781,2.716,,,,381.2313,25886,-1,Negative,,,,,382.2386,(M-H)-,,,,,,
782,8.592,,,,1434.0545,25828,-1,Negative,,,,,1435.0617,(M-H)-,,,,,,
783,9.200,,,,750.5991,25822,-1,Negative,,,,,751.6064,(M-H)-,,,,,,
784,2.615,,,,599.2625,25791,-1,Negative,,,,,600.2698,(M-H)-,,,,,,
785,10.873,,,,680.6556,25751,-1,Negative,,,,,681.6629,(M-H)-,,,,,,
786,9.771,,,,919.6275,25736,-1,Negative,Phosphatidylinositol,PI 18:0_22:1,,C49H93O13P,920.6354,(M-H)-,919.6281,-0.6,0.6,93.40,PI 40:1,2,PI 18:0/22:1,63.7
787,12.772,,,,176.9495,25623,-1,Negative,,,,,177.9568,(M-H)-,,,,,,
788,11.117,,,,1012.7189,25415,-1,Negative,,,,,1013.7262,(M-H)-,,,,,,
789,4.042,,,,466.3264,25380,-1,Negative,,,,,467.3337,(M-H)-,,,,,,
790,10.308,,,,832.6405,25375,-1,Negative,,,,,833.6478,(M-H)-,,,,,,
791,5.089,,,,491.3136,25354,-1,Negative,,,,,492.3209,(M-H)-,,,,,,
792,3.781,,,,691.3980,25348,-1,Negative,,,,,692.4053,(M-H)-,,,,,,
793,9.179,,,,882.6216,25243,-1,Negative,Phosphatidylcholine,PC 40:4,,C48H88NO8P,837.6248,(M+CHO2)-,882.6230,-1.5,1.5,89.71,PC 40:4,3,,
794,10.332,,,,889.6730,25203,-1,Negative,,,,,890.6802,(M-H)-,,,,,,
