Feat ID,RT,DT,CCS,Gas,mz,Abundance,Charge,Polarity,Lipid Class,Compound Name,CAS ID,Formula,Mass,Ion Species,Theo mz,ppm Error,Abs ppm Error,Score,Sum Comp,Num Constit,Constit,Constit Abund
627,7.180,,,,836.6001,31325,-1,Negative,,,,,837.6074,(M-H)-,,,,,,
628,4.941,,,,729.1771,31299,-1,Negative,,,,,730.1844,(M-H)-,,,,,,
629,1.650,,,,365.1402,31213,-1,Negative,,,,,366.1475,(M-H)-,,,,,,
630,7.153,,,,596.4892,31197,-1,Negative,,,,,597.4965,(M-H)-,,,,,,
631,12.710,,,,180.9732,31113,-1,Negative,,,,,181.9805,(M-H)-,,,,,,
632,11.015,,,,1453.0094,30965,-1,Negative,,,,,1454.0167,(M-H)-,,,,,,
633,4.214,,,,596.3928,30951,-1,Negative,Lysophophatidylcholine,LPC 20:0/0:0,,C28H58NO7P,551.3951,(M+CHO2)-,596.3933,-0.8,0.8,85.03,LPC 20:0,1,LPC 20:0,100.0
634,7.183,,,,749.5337,30920,-1,Negative,,,,,750.5410,(M-H)-,,,,,,
635,5.326,,,,112.9857,30905,-1,Negative,,,,,113.9930,(M-H)-,,,,,,
636,2.331,,,,325.2219,30904,-1,Negative,,,,,326.2291,(M-H)-,,,,,,
637,6.245,,,,848.5426,30886,-1,Negative,Phosphatidylcholine,PC 16:1_22:6,,C46H78NO8P,803.5465,(M+CHO2)-,848.5447,-2.4,2.4,89.48,PC 38:7,1,PC 16:1/22:6,100.0
638,5.649,,,,887.5050,30686,-1,Negative,,,,,888.5122,(M-H)-,,,,,,
639,7.144,,,,899.5657,30492,-1,Negative,Phosphatidylinositol,PI 39:4,,C48H85O13P,900.5728,(M-H)-,899.5655,0.2,0.2,93.37,PI 39:4,3,,
640,4.074,,,,550.2815,30456,-1,Negative,,,,,551.2888,(M-H)-,,,,,,
641,12.704,,,,384.9353,30427,-1,Negative,,,,,385.9426,(M-H)-,,,,,,
642,2.613,,,,1479.8432,30226,-1,Negative,,,,,1480.8505,(M-H)-,,,,,,
643,7.446,,,,897.5853,30204,-1,Negative,,,,,898.5926,(M-H)-,,,,,,
644,4.146,,,,645.5670,30101,-1,Negative,,,,,646.5743,(M-H)-,,,,,,
645,10.035,,,,868.6424,30055,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:1e_22:3,,C48H90NO7P,823.6455,(M+CHO2)-,868.6437,-1.5,1.5,82.03,EtherPC 40:4e,2,EtherPC 18:1e/22:3,62.0
646,10.424,,,,873.6771,30034,-1,Negative,,,,,874.6844,(M-H)-,,,,,,
647,3.078,,,,452.2781,30028,-1,Negative,Lysophosphatidylethanolamine,LPE 16:0,,C21H44NO7P,453.2855,(M-H)-,452.2783,-0.4,0.4,97.03,LPE 16:0,1,LPE 16:0,100.0
648,3.599,,,,391.2518,30017,-1,Negative,,,,,392.2591,(M-H)-,,,,,,
649,10.046,,,,860.5998,29999,-1,Negative,,,,,861.6071,(M-H)-,,,,,,
650,5.429,,,,770.4983,29911,-1,Negative,Phosphatidylcholine,PC 16:1_16:3,,C40H72NO8P,725.4996,(M+CHO2)-,770.4978,0.7,0.7,92.76,PC 32:4,1,PC 16:1/16:3,100.0
651,7.961,,,,862.5961,29884,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:1e_22:6,,C48H84NO7P,817.5985,(M+CHO2)-,862.5967,-0.8,0.8,87.17,EtherPC 40:7e,2,EtherPC 18:1e/22:6,71.4
652,8.065,,,,672.4968,29774,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:1e_16:1,,C37H72NO7P,673.5046,(M-H)-,672.4974,-0.9,0.9,70.41,EtherPE 32:2e,1,EtherPE 16:1e/16:1,100.0
653,7.586,,,,878.5906,29755,-1,Negative,Phosphatidylcholine,PC 18:1_22:5,,C48H84NO8P,833.5935,(M+CHO2)-,878.5917,-1.2,1.2,90.52,PC 40:6,1,PC 18:1/22:5,100.0
654,1.906,,,,279.1634,29753,-1,Negative,,,,,280.1707,(M-H)-,,,,,,
655,6.738,,,,1588.1172,29551,-1,Negative,,,,,1589.1245,(M-H)-,,,,,,
656,7.166,,,,823.5497,29543,-1,Negative,,,,,824.5569,(M-H)-,,,,,,
657,10.376,,,,640.5907,29542,-1,Negative,,,,,641.5980,(M-H)-,,,,,,
658,6.760,,,,953.5366,29434,-1,Negative,,,,,954.5439,(M-H)-,,,,,,
659,5.964,,,,884.5926,29396,-1,Negative,,,,,885.5999,(M-H)-,,,,,,
660,12.703,,,,452.9225,29368,-1,Negative,,,,,453.9297,(M-H)-,,,,,,
661,8.779,,,,1280.0507,29363,-1,Negative,,,,,1281.0580,(M-H)-,,,,,,
662,0.686,,,,173.1183,29322,-1,Negative,,,,,174.1256,(M-H)-,,,,,,
663,10.007,,,,565.3776,29265,-1,Negative,,,,,566.3849,(M-H)-,,,,,,
664,4.166,,,,369.2129,29249,-1,Negative,,,,,370.2202,(M-H)-,,,,,,
665,7.758,,,,597.4842,29183,-1,Negative,,,,,598.4915,(M-H)-,,,,,,
666,4.078,,,,305.2484,29166,-1,Negative,,,,,306.2557,(M-H)-,,,,,,
667,4.164,,,,579.4475,29161,-1,Negative,,,,,580.4548,(M-H)-,,,,,,
668,9.824,,,,862.5570,29090,-1,Negative,,,,,863.5643,(M-H)-,,,,,,
669,6.518,,,,760.4921,29022,-1,Negative,Phosphatidylethanolamine,PE 16:1_22:6,,C43H72NO8P,761.4996,(M-H)-,760.4923,-0.2,0.2,73.53,PE 38:7,1,PE 16:1/22:6,100.0
670,5.780,,,,845.5325,28986,-1,Negative,Phosphatidylglycerol,PG 20:4_22:4,,C48H79O10P,846.5411,(M-H)-,845.5338,-1.5,1.5,88.17,PG 42:8,3,PG 20:4/22:4,65.8
671,8.652,,,,760.5279,28945,-1,Negative,,,,,761.5352,(M-H)-,,,,,,
672,2.640,,,,605.3256,28933,-1,Negative,,,,,606.3328,(M-H)-,,,,,,
673,0.622,,,,158.0122,28900,-1,Negative,,,,,159.0195,(M-H)-,,,,,,
674,10.373,,,,1674.3831,28889,-1,Negative,,,,,1675.3904,(M-H)-,,,,,,
675,8.330,,,,690.5072,28830,-1,Negative,Phosphatidylethanolamine,PE 16:0_16:0,,C37H74NO8P,691.5152,(M-H)-,690.5079,-1.1,1.1,94.91,PE 32:0,1,PE 16:0/16:0,100.0
676,7.146,,,,825.5620,28793,-1,Negative,,,,,826.5692,(M-H)-,,,,,,
677,5.284,,,,744.4822,28743,-1,Negative,Phosphatidylcholine,PC 14:0_16:3,,C38H70NO8P,699.4839,(M+CHO2)-,744.4821,0.1,0.1,96.33,PC 30:3,1,PC 14:0/16:3,100.0
678,3.888,,,,239.0596,28681,-1,Negative,,,,,240.0668,(M-H)-,,,,,,
679,8.670,,,,858.5256,28665,-1,Negative,,,,,859.5329,(M-H)-,,,,,,
680,9.167,,,,838.5958,28511,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:1e_20:4,,C46H84NO7P,793.5985,(M+CHO2)-,838.5967,-1.2,1.2,82.68,EtherPC 38:5e,1,EtherPC 18:1e/20:4,100.0
681,3.557,,,,464.3138,28424,-1,Negative,,,,,465.3211,(M-H)-,,,,,,
682,3.476,,,,437.2463,28400,-1,Negative,,,,,438.2535,(M-H)-,,,,,,
683,9.109,,,,788.5586,28396,-1,Negative,,,,,789.5659,(M-H)-,,,,,,
684,10.392,,,,1469.3648,28382,-1,Negative,,,,,1470.3721,(M-H)-,,,,,,
685,8.574,,,,367.3578,28375,-1,Negative,,,,,368.3651,(M-H)-,,,,,,
686,10.523,,,,650.6088,28375,-1,Negative,,,,,651.6161,(M-H)-,,,,,,
687,4.165,,,,595.4249,28355,-1,Negative,,,,,596.4322,(M-H)-,,,,,,
688,1.971,,,,645.3260,28286,-1,Negative,,,,,646.3332,(M-H)-,,,,,,
689,6.128,,,,769.5019,28240,-1,Negative,Phosphatidylglycerol,PG 16:0_20:4,,C42H75O10P,770.5098,(M-H)-,769.5025,-0.8,0.8,72.55,PG 36:4,1,PG 16:0/20:4,100.0
690,5.670,,,,869.5302,28097,-1,Negative,,,,,870.5375,(M-H)-,,,,,,
691,10.462,,,,728.6402,28078,-1,Negative,,,,,729.6474,(M-H)-,,,,,,
692,6.072,,,,822.5302,27917,-1,Negative,Phosphatidylcholine,PC 14:0_22:6,,C44H76NO8P,777.5309,(M+CHO2)-,822.5291,1.4,1.4,94.44,PC 36:6,5,PC 14:0/22:6,44.6
693,10.191,,,,777.5377,27884,-1,Negative,,,,,778.5450,(M-H)-,,,,,,
694,10.359,,,,1395.3463,27790,-1,Negative,,,,,1396.3536,(M-H)-,,,,,,
695,4.310,,,,417.2230,27776,-1,Negative,,,,,418.2303,(M-H)-,,,,,,
696,2.341,,,,410.1613,27720,-1,Negative,,,,,411.1686,(M-H)-,,,,,,
697,10.068,,,,831.6120,27701,-1,Negative,,,,,832.6193,(M-H)-,,,,,,
698,2.613,,,,615.2398,27593,-1,Negative,,,,,616.2471,(M-H)-,,,,,,
699,8.772,,,,621.5206,27592,-1,Negative,,,,,622.5279,(M-H)-,,,,,,
700,10.354,,,,529.4621,27588,-1,Negative,,,,,530.4694,(M-H)-,,,,,,
701,7.745,,,,901.5806,27574,-1,Negative,Phosphatidylinositol,PI 22:1_17:2,,C48H87O13P,902.5884,(M-H)-,901.5812,-0.6,0.6,92.86,PI 39:3,1,PI 22:1/17:2,100.0
702,9.152,,,,724.5279,27490,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:1e_20:3,,C41H76NO7P,725.5359,(M-H)-,724.5287,-1.0,1.0,95.24,EtherPE 36:4e,1,EtherPE 16:1e/20:3,100.0
703,5.672,,,,961.6044,27487,-1,Negative,,,,,962.6117,(M-H)-,,,,,,
704,9.005,,,,750.5437,27430,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 38:5e,,C43H78NO7P,751.5516,(M-H)-,750.5443,-0.8,0.8,94.88,EtherPE 38:5e,5,,
705,6.637,,,,721.5018,27425,-1,Negative,Phosphatidylglycerol,PG 16:0_16:0,,C38H75O10P,722.5098,(M-H)-,721.5025,-0.9,0.9,86.76,PG 32:0,2,PG 16:0/16:0,73.8
706,9.979,,,,714.5438,27366,-1,Negative,,,,,715.5511,(M-H)-,,,,,,
707,8.822,,,,832.5679,27334,-1,Negative,,,,,833.5751,(M-H)-,,,,,,
708,10.283,,,,165.0409,27307,-1,Negative,,,,,166.0482,(M-H)-,,,,,,
709,3.796,,,,1116.6069,27291,-1,Negative,,,,,1117.6142,(M-H)-,,,,,,
710,12.763,,,,176.9493,27181,-1,Negative,,,,,177.9566,(M-H)-,,,,,,
711,2.766,,,,653.3006,27116,-1,Negative,,,,,654.3079,(M-H)-,,,,,,
712,0.600,,,,157.0121,27088,-1,Negative,,,,,158.0194,(M-H)-,,,,,,
713,9.482,,,,620.5366,27088,-1,Negative,,,,,621.5438,(M-H)-,,,,,,
714,9.274,,,,874.5783,27082,-1,Negative,,,,,875.5856,(M-H)-,,,,,,
715,2.019,,,,269.2121,27081,-1,Negative,,,,,270.2193,(M-H)-,,,,,,
716,4.081,,,,601.2786,27050,-1,Negative,,,,,602.2859,(M-H)-,,,,,,
717,6.531,,,,239.0597,26993,-1,Negative,,,,,240.0670,(M-H)-,,,,,,
718,2.476,,,,221.1547,26962,-1,Negative,,,,,222.1620,(M-H)-,,,,,,
719,7.617,,,,834.5644,26868,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:1e_22:6,,C46H80NO7P,789.5672,(M+CHO2)-,834.5654,-1.2,1.2,89.10,EtherPC 38:7e,2,EtherPC 16:1e/22:6,68.2
720,4.925,,,,651.4875,26839,-1,Negative,,,,,652.4948,(M-H)-,,,,,,
721,8.046,,,,836.5804,26787,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:2e_20:4,,C46H82NO7P,791.5829,(M+CHO2)-,836.5811,-0.8,0.8,90.35,EtherPC 38:6e,3,EtherPC 18:2e/20:4,56.9
722,4.924,,,,635.5100,26773,-1,Negative,,,,,636.5172,(M-H)-,,,,,,
723,0.671,,,,228.1605,26770,-1,Negative,,,,,229.1678,(M-H)-,,,,,,
724,4.922,,,,589.5171,26765,-1,Negative,Fatty acid ester of hydroxyl fatty acid,FAHFA 18:0_20:2,,C38H70O4,590.5274,(M-H)-,589.5201,-5.2,5.2,81.79,FAHFA 38:2,1,FAHFA 18:0/20:2,100.0
725,9.612,,,,818.5311,26605,-1,Negative,,,,,819.5383,(M-H)-,,,,,,
726,8.639,,,,792.5726,26577,-1,Negative,,,,,793.5799,(M-H)-,,,,,,
727,9.788,,,,836.5409,26577,-1,Negative,,,,,837.5482,(M-H)-,,,,,,
728,2.778,,,,297.2433,26516,-1,Negative,,,,,298.2505,(M-H)-,,,,,,
729,10.291,,,,688.5872,26477,-1,Negative,,,,,689.5945,(M-H)-,,,,,,
730,7.192,,,,694.4813,26475,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 14:1e_20:4,,C39H70NO7P,695.4890,(M-H)-,694.4817,-0.6,0.6,87.64,EtherPE 34:5e,1,EtherPE 14:1e/20:4,100.0
731,0.537,,,,982.9906,26456,-1,Negative,,,,,983.9979,(M-H)-,,,,,,
732,7.141,,,,794.5342,26427,-1,Negative,,,,,795.5415,(M-H)-,,,,,,
733,10.270,,,,726.6245,26410,-1,Negative,,,,,727.6318,(M-H)-,,,,,,
734,7.310,,,,761.5342,26308,-1,Negative,Phosphatidylglycerol,PG 35:1,,C41H79O10P,762.5411,(M-H)-,761.5338,0.5,0.5,61.03,PG 35:1,3,,
735,0.536,,,,129.0195,26292,-1,Negative,,,,,130.0268,(M-H)-,,,,,,
736,3.462,,,,523.3849,26289,-1,Negative,,,,,524.3922,(M-H)-,,,,,,
737,9.523,,,,866.6409,26287,-1,Negative,,,,,867.6482,(M-H)-,,,,,,
738,5.335,,,,905.5175,26284,-1,Negative,Phosphatidylinositol,PI 40:8,,C49H79O13P,906.5258,(M-H)-,905.5186,-1.1,1.1,94.81,PI 40:8,3,,
739,12.509,,,,119.9470,26197,-1,Negative,,,,,120.9543,(M-H)-,,,,,,
740,3.054,,,,894.9436,26156,-1,Negative,,,,,895.9509,(M-H)-,,,,,,
741,4.941,,,,313.0783,26153,-1,Negative,,,,,314.0856,(M-H)-,,,,,,
742,5.185,,,,468.2815,26130,-1,Negative,,,,,469.2888,(M-H)-,,,,,,
743,10.673,,,,720.6501,26115,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d44:2,,C44H85NO3,675.6529,(M+CHO2)-,720.6511,-1.4,1.4,89.79,Cer_NS d44:2,33,,
744,8.890,,,,1534.0856,26098,-1,Negative,,,,,1535.0929,(M-H)-,,,,,,
745,3.764,,,,346.1769,26072,-1,Negative,,,,,347.1842,(M-H)-,,,,,,
746,3.685,,,,558.3326,26062,-1,Negative,,,,,559.3398,(M-H)-,,,,,,
747,10.259,,,,798.6009,25978,-1,Negative,Phosphatidylethanolamine,PE 18:1_22:1,,C45H86NO8P,799.6091,(M-H)-,798.6018,-1.2,1.2,91.90,PE 40:2,4,PE 18:1/22:1,53.7
748,0.916,,,,263.1287,25962,-1,Negative,,,,,264.1359,(M-H)-,,,,,,
749,3.461,,,,539.3623,25960,-1,Negative,,,,,540.3696,(M-H)-,,,,,,
750,11.077,,,,1456.0256,25872,-1,Negative,Cardiolipin,CL 72:4,,C81H150O17P2,1457.0348,(M-H)-,1456.0275,-1.4,1.4,85.84,CL 72:4,22,,
751,10.084,,,,451.2913,25854,-1,Negative,,,,,452.2986,(M-H)-,,,,,,
752,12.789,,,,354.9247,25816,-1,Negative,,,,,355.9320,(M-H)-,,,,,,
753,8.305,,,,915.5957,25813,-1,Negative,Phosphatidylinositol,PI 18:0_22:3,,C49H89O13P,916.6041,(M-H)-,915.5968,-1.2,1.2,96.21,PI 40:3,1,PI 18:0/22:3,100.0
754,10.307,,,,870.6579,25767,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:0e_22:3,,C48H92NO7P,825.6611,(M+CHO2)-,870.6593,-1.6,1.6,64.36,EtherPC 40:3e,1,EtherPC 18:0e/22:3,100.0
755,4.164,,,,601.4422,25767,-1,Negative,,,,,602.4495,(M-H)-,,,,,,
756,4.585,,,,393.2774,25677,-1,Negative,,,,,394.2847,(M-H)-,,,,,,
757,9.046,,,,816.5757,25616,-1,Negative,Phosphatidylserine,PS 38:1,,C44H84NO10P,817.5833,(M-H)-,816.5760,-0.4,0.4,80.61,PS 38:1,3,,
758,10.549,,,,1014.7884,25601,-1,Negative,,,,,1015.7956,(M-H)-,,,,,,
759,9.689,,,,926.6097,25554,-1,Negative,,,,,927.6170,(M-H)-,,,,,,
760,7.144,,,,586.4603,25440,-1,Negative,,,,,587.4675,(M-H)-,,,,,,
761,6.516,,,,903.5207,25429,-1,Negative,,,,,904.5280,(M-H)-,,,,,,
762,3.479,,,,277.2172,25419,-1,Negative,,,,,278.2245,(M-H)-,,,,,,
763,10.007,,,,884.6375,25409,-1,Negative,Phosphatidylcholine,PC 22:1_18:2,,C48H90NO8P,839.6404,(M+CHO2)-,884.6386,-1.3,1.3,89.24,PC 40:3,4,PC 22:1/18:2,37.7
764,10.258,,,,451.2913,25384,-1,Negative,,,,,452.2986,(M-H)-,,,,,,
765,2.332,,,,651.3753,25375,-1,Negative,,,,,652.3826,(M-H)-,,,,,,
766,2.261,,,,361.1664,25333,-1,Negative,,,,,362.1737,(M-H)-,,,,,,
767,4.654,,,,780.4193,25197,-1,Negative,,,,,781.4266,(M-H)-,,,,,,
768,2.649,,,,825.4892,25129,-1,Negative,,,,,826.4965,(M-H)-,,,,,,
769,8.101,,,,568.4939,25091,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d17:1_16:0,,C33H65NO3,523.4964,(M+CHO2)-,568.4946,-1.4,1.4,82.11,Cer_NS d33:1,2,Cer_NS d17:1/16:0,65.3
770,12.852,,,,981.9956,25038,-1,Negative,,,,,983.0028,(M-H)-,,,,,,
771,10.214,,,,313.0783,25021,-1,Negative,,,,,314.0856,(M-H)-,,,,,,
772,8.188,,,,805.6326,25006,-1,Negative,,,,,806.6399,(M-H)-,,,,,,
773,2.932,,,,363.2207,24962,-1,Negative,,,,,364.2280,(M-H)-,,,,,,
774,7.229,,,,870.5471,24908,-1,Negative,,,,,871.5544,(M-H)-,,,,,,
775,10.121,,,,313.0783,24796,-1,Negative,,,,,314.0855,(M-H)-,,,,,,
776,10.549,,,,706.6350,24784,-1,Negative,,,,,707.6423,(M-H)-,,,,,,
777,0.714,,,,310.1634,24719,-1,Negative,,,,,311.1707,(M-H)-,,,,,,
778,3.446,,,,417.2432,24708,-1,Negative,,,,,418.2505,(M-H)-,,,,,,
779,10.918,,,,1449.9771,24658,-1,Negative,,,,,1450.9844,(M-H)-,,,,,,
780,8.627,,,,1025.2524,24642,-1,Negative,,,,,1026.2596,(M-H)-,,,,,,
781,8.517,,,,922.5781,24600,-1,Negative,,,,,923.5854,(M-H)-,,,,,,
782,7.466,,,,920.5629,24548,-1,Negative,,,,,921.5702,(M-H)-,,,,,,
783,10.292,,,,630.5420,24497,-1,Negative,,,,,631.5493,(M-H)-,,,,,,
784,9.473,,,,866.6304,24443,-1,Negative,,,,,867.6376,(M-H)-,,,,,,
785,10.561,,,,712.6433,24434,-1,Negative,,,,,713.6506,(M-H)-,,,,,,
786,10.030,,,,602.5107,24426,-1,Negative,,,,,603.5180,(M-H)-,,,,,,
787,6.483,,,,734.4973,24409,-1,Negative,Phosphatidylserine,PS 32:0,,C38H74NO10P,735.5050,(M-H)-,734.4978,-0.6,0.6,78.52,PS 32:0,2,,
788,10.392,,,,876.6808,24368,-1,Negative,,,,,877.6881,(M-H)-,,,,,,
789,2.707,,,,894.9460,24344,-1,Negative,,,,,895.9533,(M-H)-,,,,,,
790,10.343,,,,849.6589,24343,-1,Negative,,,,,850.6662,(M-H)-,,,,,,
791,6.085,,,,808.5126,24310,-1,Negative,Phosphatidylserine,PS 16:0_22:5,,C44H76NO10P,809.5207,(M-H)-,808.5134,-1.1,1.1,83.47,PS 38:5,2,PS 16:0/22:5,68.8
792,10.284,,,,313.0783,24286,-1,Negative,,,,,314.0856,(M-H)-,,,,,,
793,4.163,,,,459.1948,24266,-1,Negative,,,,,460.2021,(M-H)-,,,,,,
794,4.944,,,,468.2814,24228,-1,Negative,,,,,469.2887,(M-H)-,,,,,,
795,8.039,,,,814.5000,24199,-1,Negative,,,,,815.5073,(M-H)-,,,,,,
796,0.537,,,,85.0294,24162,-1,Negative,,,,,86.0367,(M-H)-,,,,,,
797,8.282,,,,776.5779,24149,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:1e_15:0,,C41H82NO7P,731.5829,(M+CHO2)-,776.5811,-4.1,4.1,73.76,EtherPC 33:1e,2,EtherPC 18:1e/15:0,55.1
798,7.533,,,,951.2334,24118,-1,Negative,,,,,952.2406,(M-H)-,,,,,,
799,1.564,,,,333.1352,24073,-1,Negative,,,,,334.1424,(M-H)-,,,,,,
800,10.454,,,,1004.7684,23998,-1,Negative,,,,,1005.7757,(M-H)-,,,,,,
801,2.246,,,,538.3145,23994,-1,Negative,Lysophophatidylcholine,LPC 16:1/0:0,,C24H48NO7P,493.3168,(M+CHO2)-,538.3150,-1.1,1.1,94.72,LPC 16:1,1,LPC 16:1,100.0
802,10.312,,,,874.6975,23978,-1,Negative,,,,,875.7047,(M-H)-,,,,,,
803,8.420,,,,1616.1845,23865,-1,Negative,,,,,1617.1918,(M-H)-,,,,,,
804,7.448,,,,734.5336,23814,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:1e_14:0,,C38H76NO7P,689.5359,(M+CHO2)-,734.5341,-0.8,0.8,68.39,EtherPC 30:1e,3,EtherPC 16:1e/14:0,72.1
805,3.927,,,,699.2882,23807,-1,Negative,,,,,700.2954,(M-H)-,,,,,,
806,10.325,,,,857.7448,23741,-1,Negative,,,,,858.7521,(M-H)-,,,,,,
807,7.131,,,,808.5489,23723,-1,Negative,,,,,809.5562,(M-H)-,,,,,,
808,7.189,,,,696.4965,23715,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 14:0e_20:4,,C39H72NO7P,697.5046,(M-H)-,696.4974,-1.2,1.2,88.41,EtherPE 34:4e,1,EtherPE 14:0e/20:4,100.0
809,9.312,,,,768.5163,23710,-1,Negative,,,,,769.5235,(M-H)-,,,,,,
810,2.094,,,,441.2528,23706,-1,Negative,,,,,442.2600,(M-H)-,,,,,,
811,10.768,,,,1449.9775,23704,-1,Negative,Cardiolipin,CL 72:7,,C81H144O17P2,1450.9879,(M-H)-,1449.9806,-2.1,2.1,87.07,CL 72:7,25,,
812,10.451,,,,1543.3823,23689,-1,Negative,,,,,1544.3896,(M-H)-,,,,,,
813,9.637,,,,832.6628,23634,-1,Negative,,,,,833.6700,(M-H)-,,,,,,
814,3.793,,,,371.2203,23606,-1,Negative,,,,,372.2275,(M-H)-,,,,,,
815,2.338,,,,455.1418,23591,-1,Negative,,,,,456.1490,(M-H)-,,,,,,
816,7.285,,,,894.5473,23586,-1,Negative,,,,,895.5545,(M-H)-,,,,,,
817,10.298,,,,913.6648,23538,-1,Negative,,,,,914.6721,(M-H)-,,,,,,
818,5.299,,,,834.4823,23415,-1,Negative,,,,,835.4896,(M-H)-,,,,,,
819,0.588,,,,452.9227,23304,-1,Negative,,,,,453.9300,(M-H)-,,,,,,
820,8.555,,,,716.5757,23281,-1,Negative,,,,,717.5830,(M-H)-,,,,,,
821,9.940,,,,745.6061,23137,-1,Negative,,,,,746.6134,(M-H)-,,,,,,
822,7.133,,,,776.6015,23109,-1,Negative,,,,,777.6088,(M-H)-,,,,,,
823,1.461,,,,416.1864,23066,-1,Negative,,,,,417.1937,(M-H)-,,,,,,
824,10.003,,,,809.6013,23011,-1,Negative,,,,,810.6086,(M-H)-,,,,,,
825,3.880,,,,375.2749,22983,-1,Negative,,,,,376.2822,(M-H)-,,,,,,
826,0.641,,,,287.0018,22982,-1,Negative,,,,,288.0091,(M-H)-,,,,,,
827,2.651,,,,570.2603,22948,-1,Negative,,,,,571.2676,(M-H)-,,,,,,
828,0.653,,,,212.9791,22917,-1,Negative,,,,,213.9864,(M-H)-,,,,,,
829,6.642,,,,861.6093,22907,-1,Negative,,,,,862.6165,(M-H)-,,,,,,
830,5.838,,,,806.4966,22903,-1,Negative,,,,,807.5039,(M-H)-,,,,,,
831,8.578,,,,784.5104,22887,-1,Negative,,,,,785.5177,(M-H)-,,,,,,
832,10.199,,,,804.5902,22848,-1,Negative,,,,,805.5975,(M-H)-,,,,,,
833,12.761,,,,174.9542,22847,-1,Negative,,,,,175.9615,(M-H)-,,,,,,
834,4.923,,,,487.2260,22822,-1,Negative,,,,,488.2333,(M-H)-,,,,,,
835,5.758,,,,693.4705,22781,-1,Negative,Phosphatidylglycerol,PG 14:0_16:0,,C36H71O10P,694.4785,(M-H)-,693.4712,-1.0,1.0,75.15,PG 30:0,1,PG 14:0/16:0,100.0
836,12.701,,,,520.9098,22749,-1,Negative,,,,,521.9170,(M-H)-,,,,,,
837,3.686,,,,585.3516,22712,-1,Negative,,,,,586.3589,(M-H)-,,,,,,
838,11.219,,,,1432.0258,22686,-1,Negative,Cardiolipin,CL 70:2,,C79H150O17P2,1433.0348,(M-H)-,1432.0275,-1.2,1.2,93.37,CL 70:2,4,,
839,7.392,,,,799.5494,22610,-1,Negative,,,,,800.5567,(M-H)-,,,,,,
840,6.387,,,,897.5490,22590,-1,Negative,,,,,898.5563,(M-H)-,,,,,,
841,5.592,,,,468.2815,22556,-1,Negative,,,,,469.2888,(M-H)-,,,,,,
842,0.588,,,,102.9568,22538,-1,Negative,,,,,103.9641,(M-H)-,,,,,,
843,8.295,,,,766.5385,22537,-1,Negative,Phosphatidylethanolamine,PE 18:1_20:3,,C43H78NO8P,767.5465,(M-H)-,766.5392,-0.9,0.9,92.74,PE 38:4,1,PE 18:1/20:3,100.0
844,4.074,,,,953.5973,22504,-1,Negative,,,,,954.6045,(M-H)-,,,,,,
845,5.087,,,,212.9793,22491,-1,Negative,,,,,213.9866,(M-H)-,,,,,,
846,2.810,,,,530.3013,22466,-1,Negative,,,,,531.3085,(M-H)-,,,,,,
847,2.682,,,,844.9471,22461,-1,Negative,,,,,845.9544,(M-H)-,,,,,,
848,8.011,,,,1480.0751,22434,-1,Negative,,,,,1481.0824,(M-H)-,,,,,,
849,9.801,,,,820.5470,22417,-1,Negative,,,,,821.5542,(M-H)-,,,,,,
850,12.726,,,,158.9757,22412,-1,Negative,,,,,159.9830,(M-H)-,,,,,,
851,4.161,,,,533.4544,22286,-1,Negative,Fatty acid ester of hydroxyl fatty acid,FAHFA 16:0_18:2,,C34H62O4,534.4648,(M-H)-,533.4575,-5.9,5.9,85.75,FAHFA 34:2,1,FAHFA 16:0/18:2,100.0
852,10.888,,,,1375.9635,22286,-1,Negative,Cardiolipin,CL 66:2,,C75H142O17P2,1376.9722,(M-H)-,1375.9649,-1.0,1.0,81.32,CL 66:2,17,,
853,10.549,,,,786.6371,22226,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:0e_22:1,,C45H90NO7P,787.6455,(M-H)-,786.6382,-1.4,1.4,88.32,EtherPE 40:1e,3,EtherPE 18:0e/22:1,56.0
854,12.827,,,,116.9286,22199,-1,Negative,,,,,117.9359,(M-H)-,,,,,,
855,6.761,,,,1634.0749,22178,-1,Negative,,,,,1635.0822,(M-H)-,,,,,,
856,9.755,,,,776.6131,22159,-1,Negative,,,,,777.6204,(M-H)-,,,,,,
857,6.429,,,,892.5319,22116,-1,Negative,,,,,893.5391,(M-H)-,,,,,,
