Feat ID,RT,DT,CCS,Gas,mz,Abundance,Charge,Polarity,Lipid Class,Compound Name,CAS ID,Formula,Mass,Ion Species,Theo mz,ppm Error,Abs ppm Error,Score,Sum Comp,Num Constit,Constit,Constit Abund
785,2.979,,,,530.3013,27223,-1,Negative,,,,,531.3085,(M-H)-,,,,,,
786,10.402,,,,849.6614,27163,-1,Negative,,,,,850.6687,(M-H)-,,,,,,
787,3.334,,,,239.0595,27114,-1,Negative,,,,,240.0668,(M-H)-,,,,,,
788,10.063,,,,852.6566,26983,-1,Negative,Hexosylceramide non-hydroxyfatty acid-sphingosine,HexCer_NS d42:3,,C48H89NO8,807.6588,(M+CHO2)-,852.6570,-0.5,0.5,66.28,HexCer_NS d42:3,40,,
789,4.096,,,,441.2624,26929,-1,Negative,,,,,442.2697,(M-H)-,,,,,,
790,5.303,,,,383.3526,26862,-1,Negative,,,,,384.3599,(M-H)-,,,,,,
791,12.703,,,,452.9225,26819,-1,Negative,,,,,453.9298,(M-H)-,,,,,,
792,3.250,,,,546.2809,26806,-1,Negative,,,,,547.2881,(M-H)-,,,,,,
793,8.560,,,,898.5784,26745,-1,Negative,,,,,899.5856,(M-H)-,,,,,,
794,9.848,,,,862.5572,26708,-1,Negative,,,,,863.5644,(M-H)-,,,,,,
795,9.508,,,,620.5366,26643,-1,Negative,,,,,621.5438,(M-H)-,,,,,,
796,6.093,,,,797.5328,26613,-1,Negative,Phosphatidylglycerol,PG 18:1_20:3,,C44H79O10P,798.5411,(M-H)-,797.5338,-1.3,1.3,65.24,PG 38:4,3,PG 18:1/20:3,69.5
797,2.619,,,,615.2399,26579,-1,Negative,,,,,616.2472,(M-H)-,,,,,,
798,10.392,,,,1157.2589,26565,-1,Negative,,,,,1158.2662,(M-H)-,,,,,,
799,10.526,,,,718.6344,26546,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d44:3,,C44H83NO3,673.6373,(M+CHO2)-,718.6355,-1.5,1.5,89.41,Cer_NS d44:3,2,,
800,10.363,,,,672.5698,26411,-1,Negative,,,,,673.5771,(M-H)-,,,,,,
801,8.053,,,,836.5804,26383,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:2e_20:4,,C46H82NO7P,791.5829,(M+CHO2)-,836.5811,-0.9,0.9,84.21,EtherPC 38:6e,2,EtherPC 18:2e/20:4,65.7
802,7.194,,,,823.5499,26333,-1,Negative,,,,,824.5572,(M-H)-,,,,,,
803,12.772,,,,176.9494,26295,-1,Negative,,,,,177.9567,(M-H)-,,,,,,
804,0.623,,,,159.0085,26268,-1,Negative,,,,,160.0158,(M-H)-,,,,,,
805,12.529,,,,119.9471,26207,-1,Negative,,,,,120.9543,(M-H)-,,,,,,
806,10.574,,,,982.7836,26156,-1,Negative,,,,,983.7909,(M-H)-,,,,,,
807,5.357,,,,820.5698,26086,-1,Negative,,,,,821.5771,(M-H)-,,,,,,
808,10.663,,,,817.6498,26079,-1,Negative,,,,,818.6571,(M-H)-,,,,,,
809,0.548,,,,955.9716,26065,-1,Negative,,,,,956.9789,(M-H)-,,,,,,
810,2.974,,,,557.3206,26038,-1,Negative,,,,,558.3279,(M-H)-,,,,,,
811,9.206,,,,842.5911,25990,-1,Negative,,,,,843.5984,(M-H)-,,,,,,
812,2.491,,,,174.9561,25955,-1,Negative,,,,,175.9633,(M-H)-,,,,,,
813,10.009,,,,790.5945,25921,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:1e_16:0,,C42H84NO7P,745.5985,(M+CHO2)-,790.5967,-2.8,2.8,80.60,EtherPC 34:1e,1,EtherPC 18:1e/16:0,100.0
814,3.767,,,,346.1770,25915,-1,Negative,,,,,347.1843,(M-H)-,,,,,,
815,10.550,,,,1305.2956,25890,-1,Negative,,,,,1306.3028,(M-H)-,,,,,,
816,4.515,,,,458.4212,25872,-1,Negative,,,,,459.4284,(M-H)-,,,,,,
817,4.931,,,,651.4874,25780,-1,Negative,,,,,652.4947,(M-H)-,,,,,,
818,0.722,,,,310.1632,25752,-1,Negative,,,,,311.1705,(M-H)-,,,,,,
819,6.875,,,,758.5329,25750,-1,Negative,,,,,759.5402,(M-H)-,,,,,,
820,8.687,,,,760.5278,25622,-1,Negative,,,,,761.5350,(M-H)-,,,,,,
821,4.946,,,,239.0595,25610,-1,Negative,,,,,240.0668,(M-H)-,,,,,,
822,1.100,,,,239.0595,25575,-1,Negative,,,,,240.0668,(M-H)-,,,,,,
823,0.591,,,,588.8973,25565,-1,Negative,,,,,589.9046,(M-H)-,,,,,,
824,1.075,,,,239.1288,25556,-1,Negative,,,,,240.1361,(M-H)-,,,,,,
825,3.470,,,,539.3624,25510,-1,Negative,,,,,540.3697,(M-H)-,,,,,,
826,5.665,,,,803.1959,25501,-1,Negative,,,,,804.2032,(M-H)-,,,,,,
827,3.570,,,,413.2460,25500,-1,Negative,,,,,414.2533,(M-H)-,,,,,,
828,4.091,,,,523.2626,25473,-1,Negative,,,,,524.2699,(M-H)-,,,,,,
829,4.893,,,,468.2813,25402,-1,Negative,,,,,469.2886,(M-H)-,,,,,,
830,8.440,,,,1534.1217,25369,-1,Negative,,,,,1535.1290,(M-H)-,,,,,,
831,0.516,,,,980.0158,25320,-1,Negative,,,,,981.0231,(M-H)-,,,,,,
832,5.683,,,,978.5943,25311,-1,Negative,,,,,979.6016,(M-H)-,,,,,,
833,3.688,,,,585.3515,25306,-1,Negative,,,,,586.3588,(M-H)-,,,,,,
834,0.559,,,,98.9491,25268,-1,Negative,,,,,99.9564,(M-H)-,,,,,,
835,12.882,,,,981.9955,25229,-1,Negative,,,,,983.0027,(M-H)-,,,,,,
836,9.501,,,,535.5203,25190,-1,Negative,,,,,536.5275,(M-H)-,,,,,,
837,8.031,,,,1480.0742,25180,-1,Negative,,,,,1481.0815,(M-H)-,,,,,,
838,5.984,,,,759.5093,25157,-1,Negative,,,,,760.5166,(M-H)-,,,,,,
839,2.618,,,,599.2625,25090,-1,Negative,,,,,600.2698,(M-H)-,,,,,,
840,4.655,,,,780.4198,25054,-1,Negative,,,,,781.4270,(M-H)-,,,,,,
841,10.625,,,,1379.3156,24978,-1,Negative,,,,,1380.3229,(M-H)-,,,,,,
842,9.777,,,,1099.2710,24952,-1,Negative,,,,,1100.2783,(M-H)-,,,,,,
843,7.184,,,,670.4810,24935,-1,Negative,,,,,671.4883,(M-H)-,,,,,,
844,2.839,,,,444.3326,24914,-1,Negative,,,,,445.3399,(M-H)-,,,,,,
845,2.397,,,,538.3145,24861,-1,Negative,Lysophophatidylcholine,LPC 16:1/0:0,,C24H48NO7P,493.3168,(M+CHO2)-,538.3150,-1.0,1.0,86.03,LPC 16:1,1,LPC 16:1,100.0
846,7.220,,,,1534.1061,24856,-1,Negative,,,,,1535.1134,(M-H)-,,,,,,
847,6.511,,,,409.3109,24842,-1,Negative,,,,,410.3182,(M-H)-,,,,,,
848,10.066,,,,451.2912,24831,-1,Negative,,,,,452.2985,(M-H)-,,,,,,
849,8.077,,,,788.5790,24779,-1,Negative,,,,,789.5863,(M-H)-,,,,,,
850,8.643,,,,165.0409,24630,-1,Negative,,,,,166.0482,(M-H)-,,,,,,
851,7.169,,,,909.5784,24629,-1,Negative,Digalactosyldiacylglycerol,DGDG 14:0_16:0,,C45H84O15,864.5810,(M+CHO2)-,909.5792,-0.9,0.9,68.04,DGDG 30:0,1,DGDG 14:0/16:0,100.0
852,10.740,,,,1449.9794,24580,-1,Negative,Cardiolipin,CL 72:7,,C81H144O17P2,1450.9879,(M-H)-,1449.9806,-0.8,0.8,80.92,CL 72:7,35,,
853,10.023,,,,884.6373,24577,-1,Negative,Phosphatidylcholine,PC 18:1_22:2,,C48H90NO8P,839.6404,(M+CHO2)-,884.6386,-1.5,1.5,93.89,PC 40:3,3,PC 18:1/22:2,43.8
854,8.800,,,,1486.0846,24542,-1,Negative,,,,,1487.0918,(M-H)-,,,,,,
855,8.439,,,,1616.1851,24535,-1,Negative,,,,,1617.1923,(M-H)-,,,,,,
856,10.165,,,,796.5853,24509,-1,Negative,,,,,797.5925,(M-H)-,,,,,,
857,9.308,,,,874.5782,24500,-1,Negative,,,,,875.5855,(M-H)-,,,,,,
858,10.232,,,,1034.7356,24361,-1,Negative,,,,,1035.7429,(M-H)-,,,,,,
859,5.692,,,,949.5049,24341,-1,Negative,,,,,950.5122,(M-H)-,,,,,,
860,7.542,,,,239.0597,24340,-1,Negative,,,,,240.0670,(M-H)-,,,,,,
861,8.688,,,,858.5256,24331,-1,Negative,,,,,859.5329,(M-H)-,,,,,,
862,8.276,,,,752.5229,24322,-1,Negative,Phosphatidylethanolamine,PE 17:0_20:4,,C42H76NO8P,753.5309,(M-H)-,752.5236,-0.9,0.9,92.84,PE 37:4,1,PE 17:0/20:4,100.0
863,3.264,,,,524.3353,24301,-1,Negative,,,,,525.3426,(M-H)-,,,,,,
864,9.363,,,,842.5311,24269,-1,Negative,,,,,843.5384,(M-H)-,,,,,,
865,5.683,,,,951.5751,24264,-1,Negative,,,,,952.5824,(M-H)-,,,,,,
866,8.360,,,,690.5072,24249,-1,Negative,Phosphatidylethanolamine,PE 32:0,,C37H74NO8P,691.5152,(M-H)-,690.5079,-1.0,1.0,95.16,PE 32:0,2,,
867,4.169,,,,459.1948,24240,-1,Negative,,,,,460.2020,(M-H)-,,,,,,
868,3.001,,,,634.3330,24236,-1,Negative,,,,,635.3403,(M-H)-,,,,,,
869,3.083,,,,520.2652,24235,-1,Negative,,,,,521.2724,(M-H)-,,,,,,
870,0.562,,,,174.0021,24195,-1,Negative,,,,,175.0094,(M-H)-,,,,,,
871,8.217,,,,838.5965,24061,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:1e_20:4,,C46H84NO7P,793.5985,(M+CHO2)-,838.5967,-0.3,0.3,75.40,EtherPC 38:5e,4,EtherPC 18:1e/20:4,39.6
872,4.312,,,,417.2231,24056,-1,Negative,,,,,418.2304,(M-H)-,,,,,,
873,4.929,,,,589.5172,24056,-1,Negative,Fatty acid ester of hydroxyl fatty acid,FAHFA 18:0_20:2,,C38H70O4,590.5274,(M-H)-,589.5201,-5.0,5.0,66.31,FAHFA 38:2,1,FAHFA 18:0/20:2,100.0
874,8.615,,,,891.5962,24032,-1,Negative,Phosphatidylinositol,PI 18:0_20:1,,C47H89O13P,892.6041,(M-H)-,891.5968,-0.7,0.7,96.13,PI 38:1,2,PI 18:0/20:1,62.6
875,0.595,,,,180.9731,23989,-1,Negative,,,,,181.9804,(M-H)-,,,,,,
876,7.181,,,,746.5114,23949,-1,Negative,,,,,747.5187,(M-H)-,,,,,,
877,6.773,,,,1634.0753,23934,-1,Negative,,,,,1635.0826,(M-H)-,,,,,,
878,10.309,,,,912.6689,23887,-1,Negative,,,,,913.6761,(M-H)-,,,,,,
879,10.804,,,,1447.9609,23878,-1,Negative,,,,,1448.9682,(M-H)-,,,,,,
880,6.412,,,,897.5490,23875,-1,Negative,,,,,898.5563,(M-H)-,,,,,,
881,4.743,,,,429.3368,23873,-1,Negative,,,,,430.3441,(M-H)-,,,,,,
882,10.451,,,,1543.3837,23830,-1,Negative,,,,,1544.3910,(M-H)-,,,,,,
883,2.251,,,,538.3145,23811,-1,Negative,Lysophophatidylcholine,LPC 16:1/0:0,,C24H48NO7P,493.3168,(M+CHO2)-,538.3150,-1.0,1.0,90.71,LPC 16:1,1,LPC 16:1,100.0
884,10.197,,,,648.5677,23721,-1,Negative,,,,,649.5750,(M-H)-,,,,,,
885,5.920,,,,311.2952,23708,-1,Negative,Free fatty acid,FA 20:0,,C20H40O2,312.3028,(M-H)-,311.2956,-1.0,1.0,83.88,FA 20:0,1,FA 20:0,100.0
886,5.298,,,,174.9560,23700,-1,Negative,,,,,175.9633,(M-H)-,,,,,,
887,10.105,,,,758.5698,23566,-1,Negative,,,,,759.5771,(M-H)-,,,,,,
888,2.647,,,,605.3257,23526,-1,Negative,,,,,606.3329,(M-H)-,,,,,,
889,3.819,,,,720.3064,23327,-1,Negative,,,,,721.3137,(M-H)-,,,,,,
890,10.699,,,,1455.3332,23266,-1,Negative,,,,,1456.3405,(M-H)-,,,,,,
891,0.917,,,,263.1288,23221,-1,Negative,,,,,264.1361,(M-H)-,,,,,,
892,8.643,,,,313.0783,23209,-1,Negative,,,,,314.0856,(M-H)-,,,,,,
893,6.182,,,,784.5126,23172,-1,Negative,Phosphatidylserine,PS 18:1_18:2,,C42H76NO10P,785.5207,(M-H)-,784.5134,-1.1,1.1,71.64,PS 36:3,3,PS 18:1/18:2,53.2
894,0.671,,,,171.1027,23142,-1,Negative,,,,,172.1100,(M-H)-,,,,,,
895,2.809,,,,844.9472,23136,-1,Negative,,,,,845.9544,(M-H)-,,,,,,
896,3.888,,,,365.2461,23114,-1,Negative,,,,,366.2534,(M-H)-,,,,,,
897,2.266,,,,361.1664,23097,-1,Negative,,,,,362.1737,(M-H)-,,,,,,
898,7.730,,,,1578.0949,23094,-1,Negative,,,,,1579.1022,(M-H)-,,,,,,
899,11.106,,,,1403.9947,23075,-1,Negative,Cardiolipin,CL 68:2,,C77H146O17P2,1405.0035,(M-H)-,1403.9962,-1.1,1.1,82.09,CL 68:2,9,,
900,8.663,,,,716.5757,23055,-1,Negative,,,,,717.5830,(M-H)-,,,,,,
901,10.386,,,,885.7064,23008,-1,Negative,,,,,886.7137,(M-H)-,,,,,,
902,10.166,,,,802.5747,22997,-1,Negative,,,,,803.5820,(M-H)-,,,,,,
903,3.992,,,,279.2328,22992,-1,Negative,,,,,280.2401,(M-H)-,,,,,,
904,7.777,,,,570.4653,22900,-1,Negative,,,,,571.4726,(M-H)-,,,,,,
905,2.739,,,,465.3180,22889,-1,Negative,,,,,466.3253,(M-H)-,,,,,,
906,4.210,,,,461.3481,22786,-1,Negative,,,,,462.3554,(M-H)-,,,,,,
907,10.687,,,,872.6377,22783,-1,Negative,Phosphatidylserine,PS 24:0_18:1,,C48H92NO10P,873.6459,(M-H)-,872.6386,-1.1,1.1,69.94,PS 42:1,1,PS 24:0/18:1,100.0
908,9.993,,,,873.6695,22778,-1,Negative,,,,,874.6767,(M-H)-,,,,,,
909,6.482,,,,708.5179,22753,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 14:0e_14:0,,C36H74NO7P,663.5203,(M+CHO2)-,708.5185,-0.9,0.9,89.84,EtherPC 28:0e,2,EtherPC 14:0e/14:0,69.4
910,0.660,,,,212.9792,22727,-1,Negative,,,,,213.9865,(M-H)-,,,,,,
911,2.742,,,,339.2113,22693,-1,Negative,,,,,340.2186,(M-H)-,,,,,,
912,3.879,,,,383.2590,22651,-1,Negative,,,,,384.2663,(M-H)-,,,,,,
913,2.101,,,,441.2527,22532,-1,Negative,,,,,442.2600,(M-H)-,,,,,,
914,4.560,,,,393.2774,22508,-1,Negative,,,,,394.2846,(M-H)-,,,,,,
915,12.813,,,,258.9423,22482,-1,Negative,,,,,259.9496,(M-H)-,,,,,,
916,9.056,,,,840.6112,22460,-1,Negative,,,,,841.6184,(M-H)-,,,,,,
917,4.656,,,,564.3435,22447,-1,Negative,,,,,565.3507,(M-H)-,,,,,,
918,9.546,,,,1620.2157,22426,-1,Negative,,,,,1621.2230,(M-H)-,,,,,,
919,4.167,,,,533.4546,22424,-1,Negative,,,,,534.4619,(M-H)-,,,,,,
920,12.704,,,,520.9098,22420,-1,Negative,,,,,521.9171,(M-H)-,,,,,,
921,9.327,,,,574.4966,22416,-1,Negative,,,,,575.5038,(M-H)-,,,,,,
922,0.604,,,,157.0120,22387,-1,Negative,,,,,158.0193,(M-H)-,,,,,,
923,10.196,,,,777.5383,22370,-1,Negative,,,,,778.5455,(M-H)-,,,,,,
924,9.417,,,,756.5543,22318,-1,Negative,Phosphatidylethanolamine,PE 18:1_19:1,,C42H80NO8P,757.5622,(M-H)-,756.5549,-0.8,0.8,91.86,PE 37:2,1,PE 18:1/19:1,100.0
925,3.559,,,,423.2748,22314,-1,Negative,,,,,424.2820,(M-H)-,,,,,,
926,2.838,,,,512.3200,22240,-1,Negative,,,,,513.3273,(M-H)-,,,,,,
927,4.933,,,,397.2442,22225,-1,Negative,,,,,398.2515,(M-H)-,,,,,,
928,0.538,,,,129.0194,22207,-1,Negative,,,,,130.0267,(M-H)-,,,,,,
929,2.751,,,,526.2934,22177,-1,Negative,Lysophosphatidylethanolamine,LPE 22:5,,C27H46NO7P,527.3012,(M-H)-,526.2939,-0.9,0.9,79.79,LPE 22:5,1,LPE 22:5,100.0
930,0.582,,,,238.9317,22144,-1,Negative,,,,,239.9390,(M-H)-,,,,,,
931,8.063,,,,814.4998,22138,-1,Negative,,,,,815.5071,(M-H)-,,,,,,
932,3.474,,,,425.1465,22028,-1,Negative,,,,,426.1538,(M-H)-,,,,,,
933,0.537,,,,85.0297,22026,-1,Negative,,,,,86.0369,(M-H)-,,,,,,
934,10.572,,,,672.5897,22020,-1,Negative,,,,,673.5969,(M-H)-,,,,,,
935,5.205,,,,935.5047,21987,-1,Negative,,,,,936.5120,(M-H)-,,,,,,
936,6.967,,,,773.5809,21980,-1,Negative,,,,,774.5882,(M-H)-,,,,,,
937,2.615,,,,569.2638,21851,-1,Negative,,,,,570.2711,(M-H)-,,,,,,
938,8.361,,,,880.6054,21833,-1,Negative,Phosphatidylcholine,PC 18:1_22:4,,C48H86NO8P,835.6091,(M+CHO2)-,880.6073,-2.1,2.1,92.30,PC 40:5,3,PC 18:1/22:4,54.3
939,10.923,,,,1375.9658,21831,-1,Negative,Cardiolipin,CL 66:2,,C75H142O17P2,1376.9722,(M-H)-,1375.9649,0.7,0.7,82.12,CL 66:2,17,,
940,10.290,,,,629.4912,21801,-1,Negative,,,,,630.4985,(M-H)-,,,,,,
941,0.583,,,,306.9190,21785,-1,Negative,,,,,307.9263,(M-H)-,,,,,,
942,10.320,,,,806.6054,21734,-1,Negative,,,,,807.6126,(M-H)-,,,,,,
943,4.169,,,,647.4347,21672,-1,Negative,,,,,648.4420,(M-H)-,,,,,,
944,10.538,,,,988.7728,21663,-1,Negative,,,,,989.7801,(M-H)-,,,,,,
945,4.776,,,,174.9561,21649,-1,Negative,,,,,175.9633,(M-H)-,,,,,,
946,3.373,,,,404.2933,21644,-1,Negative,,,,,405.3006,(M-H)-,,,,,,
947,9.402,,,,836.5414,21635,-1,Negative,,,,,837.5487,(M-H)-,,,,,,
948,3.697,,,,704.3360,21559,-1,Negative,,,,,705.3433,(M-H)-,,,,,,
949,1.666,,,,365.1404,21535,-1,Negative,,,,,366.1477,(M-H)-,,,,,,
950,0.532,,,,131.0351,21495,-1,Negative,,,,,132.0424,(M-H)-,,,,,,
951,2.783,,,,425.2573,21482,-1,Negative,,,,,426.2646,(M-H)-,,,,,,
952,10.129,,,,165.0408,21445,-1,Negative,,,,,166.0481,(M-H)-,,,,,,
953,6.641,,,,906.6149,21430,-1,Negative,,,,,907.6222,(M-H)-,,,,,,
954,10.062,,,,860.5990,21418,-1,Negative,,,,,861.6063,(M-H)-,,,,,,
955,6.623,,,,929.5364,21402,-1,Negative,,,,,930.5437,(M-H)-,,,,,,
956,5.412,,,,746.4971,21398,-1,Negative,Phosphatidylcholine,PC 14:1_16:1,,C38H72NO8P,701.4996,(M+CHO2)-,746.4978,-0.8,0.8,96.52,PC 30:2,2,PC 14:1/16:1,95.3
957,2.354,,,,383.1427,21370,-1,Negative,,,,,384.1500,(M-H)-,,,,,,
958,10.795,,,,942.7158,21349,-1,Negative,Phosphatidylcholine,PC 44:2,,C52H100NO8P,897.7187,(M+CHO2)-,942.7169,-1.1,1.1,90.30,PC 44:2,3,,
959,7.166,,,,339.3265,21339,-1,Negative,Free fatty acid,FA 22:0,,C22H44O2,340.3341,(M-H)-,339.3269,-0.9,0.9,77.09,FA 22:0,1,FA 22:0,100.0
960,2.341,,,,455.1418,21296,-1,Negative,,,,,456.1491,(M-H)-,,,,,,
961,10.585,,,,1032.7995,21274,-1,Negative,,,,,1033.8068,(M-H)-,,,,,,
962,7.377,,,,1560.1217,21260,-1,Negative,,,,,1561.1290,(M-H)-,,,,,,
963,2.198,,,,512.2988,21256,-1,Negative,Lysophophatidylcholine,LPC 14:0/0:0,,C22H46NO7P,467.3012,(M+CHO2)-,512.2994,-1.1,1.1,94.25,LPC 14:0,1,LPC 14:0,100.0
964,10.435,,,,820.6429,21228,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 36:0e,,C44H90NO7P,775.6455,(M+CHO2)-,820.6437,-0.9,0.9,75.84,EtherPC 36:0e,2,,
965,0.512,,,,606.0738,21194,-1,Negative,,,,,607.0811,(M-H)-,,,,,,
966,8.302,,,,790.5000,21168,-1,Negative,,,,,791.5073,(M-H)-,,,,,,
967,12.769,,,,236.9163,21147,-1,Negative,,,,,237.9236,(M-H)-,,,,,,
968,5.834,,,,806.4968,21100,-2,Negative,,,,,1615.0081,(M-2H)-2,,,,,,
969,6.070,,,,738.4838,21083,-1,Negative,,,,,739.4911,(M-H)-,,,,,,
970,3.912,,,,552.3666,21079,-1,Negative,,,,,553.3738,(M-H)-,,,,,,
971,2.637,,,,621.2574,21049,-1,Negative,,,,,622.2646,(M-H)-,,,,,,
972,10.919,,,,1449.9773,21045,-1,Negative,,,,,1450.9846,(M-H)-,,,,,,
973,9.402,,,,900.5893,21022,-1,Negative,,,,,901.5966,(M-H)-,,,,,,
974,7.970,,,,702.5072,20934,-1,Negative,Phosphatidylethanolamine,PE 16:0_17:1,,C38H74NO8P,703.5152,(M-H)-,702.5079,-1.0,1.0,94.79,PE 33:1,4,PE 16:0/17:1,47.6
975,9.200,,,,882.6215,20898,-1,Negative,Phosphatidylcholine,PC 40:4,,C48H88NO8P,837.6248,(M+CHO2)-,882.6230,-1.6,1.6,90.55,PC 40:4,5,,
976,10.688,,,,1453.3329,20893,-1,Negative,,,,,1454.3402,(M-H)-,,,,,,
977,12.754,,,,174.9543,20885,-1,Negative,,,,,175.9615,(M-H)-,,,,,,
978,6.106,,,,734.4759,20843,-1,Negative,Phosphatidylethanolamine,PE 16:1_20:5,,C41H70NO8P,735.4839,(M-H)-,734.4766,-1.0,1.0,90.21,PE 36:6,1,PE 16:1/20:5,100.0
979,2.686,,,,844.9475,20821,-1,Negative,,,,,845.9548,(M-H)-,,,,,,
980,3.485,,,,277.2170,20792,-1,Negative,,,,,278.2243,(M-H)-,,,,,,
981,2.654,,,,825.4894,20776,-1,Negative,,,,,826.4966,(M-H)-,,,,,,
982,6.061,,,,1452.0276,20761,-1,Negative,,,,,1453.0349,(M-H)-,,,,,,
983,3.301,,,,594.3383,20697,-1,Negative,,,,,595.3455,(M-H)-,,,,,,
984,10.531,,,,650.6085,20688,-1,Negative,,,,,651.6158,(M-H)-,,,,,,
985,3.170,,,,383.2587,20660,-1,Negative,,,,,384.2659,(M-H)-,,,,,,
986,6.536,,,,313.0782,20649,-1,Negative,,,,,314.0855,(M-H)-,,,,,,
987,7.783,,,,760.5492,20641,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:1e_16:1,,C40H78NO7P,715.5516,(M+CHO2)-,760.5498,-0.7,0.7,85.80,EtherPC 32:2e,2,EtherPC 16:1e/16:1,74.4
988,3.604,,,,391.2518,20627,-1,Negative,,,,,392.2591,(M-H)-,,,,,,
989,6.433,,,,892.5318,20627,-1,Negative,,,,,893.5391,(M-H)-,,,,,,
990,3.227,,,,944.9409,20626,-1,Negative,,,,,945.9482,(M-H)-,,,,,,
991,9.812,,,,836.5411,20624,-1,Negative,,,,,837.5484,(M-H)-,,,,,,
992,7.291,,,,761.5338,20504,-1,Negative,,,,,762.5411,(M-H)-,,,,,,
993,4.229,,,,596.3925,20488,-1,Negative,,,,,597.3998,(M-H)-,,,,,,
994,8.562,,,,922.5785,20484,-1,Negative,,,,,923.5858,(M-H)-,,,,,,
995,10.707,,,,1421.9460,20482,-1,Negative,,,,,1422.9533,(M-H)-,,,,,,
996,10.535,,,,676.6242,20474,-1,Negative,,,,,677.6315,(M-H)-,,,,,,
997,9.956,,,,745.6136,20460,-1,Negative,,,,,746.6208,(M-H)-,,,,,,
998,4.169,,,,663.4120,20437,-1,Negative,,,,,664.4193,(M-H)-,,,,,,
999,9.977,,,,847.6525,20345,-1,Negative,,,,,848.6598,(M-H)-,,,,,,
1000,10.868,,,,1413.9801,20253,-1,Negative,,,,,1414.9873,(M-H)-,,,,,,
1001,8.789,,,,621.5204,20247,-1,Negative,,,,,622.5277,(M-H)-,,,,,,
1002,4.928,,,,487.2261,20192,-1,Negative,,,,,488.2334,(M-H)-,,,,,,
1003,2.634,,,,570.2985,20182,-1,Negative,,,,,571.3058,(M-H)-,,,,,,
1004,7.198,,,,749.5333,20163,-1,Negative,,,,,750.5406,(M-H)-,,,,,,
1005,1.569,,,,333.1350,20155,-1,Negative,,,,,334.1423,(M-H)-,,,,,,
1006,2.902,,,,622.2756,20146,-1,Negative,,,,,623.2829,(M-H)-,,,,,,
1007,0.534,,,,117.0195,20026,-1,Negative,,,,,118.0267,(M-H)-,,,,,,
1008,10.073,,,,787.5934,20023,-1,Negative,,,,,788.6006,(M-H)-,,,,,,
1009,5.682,,,,943.4762,20013,-1,Negative,,,,,944.4834,(M-H)-,,,,,,
1010,10.413,,,,695.5938,20010,-1,Negative,,,,,696.6010,(M-H)-,,,,,,
1011,5.100,,,,212.9792,19971,-1,Negative,,,,,213.9865,(M-H)-,,,,,,
1012,6.555,,,,784.5126,19963,-1,Negative,Phosphatidylserine,PS 18:0_18:3,,C42H76NO10P,785.5207,(M-H)-,784.5134,-1.1,1.1,69.53,PS 36:3,1,PS 18:0/18:3,100.0
1013,7.305,,,,1584.1221,19958,-1,Negative,,,,,1585.1294,(M-H)-,,,,,,
1014,3.144,,,,524.2989,19948,-1,Negative,Lysophosphatidylserine,LPS 18:0,,C24H48NO9P,525.3067,(M-H)-,524.2994,-0.9,0.9,77.19,LPS 18:0,1,LPS 18:0,100.0
1015,7.536,,,,931.5521,19939,-1,Negative,,,,,932.5594,(M-H)-,,,,,,
1016,10.565,,,,964.6997,19852,-1,Negative,,,,,965.7070,(M-H)-,,,,,,
1017,7.204,,,,735.5174,19799,-1,Negative,,,,,736.5247,(M-H)-,,,,,,
1018,2.701,,,,424.1770,19783,-1,Negative,,,,,425.1843,(M-H)-,,,,,,
1019,2.336,,,,651.3751,19759,-1,Negative,,,,,652.3824,(M-H)-,,,,,,
1020,6.939,,,,832.5103,19674,-1,Negative,,,,,833.5176,(M-H)-,,,,,,
1021,10.362,,,,782.6060,19646,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 40:3e,,C45H86NO7P,783.6142,(M-H)-,782.6069,-1.2,1.2,79.41,EtherPE 40:3e,4,,
1022,7.474,,,,920.5627,19607,-1,Negative,,,,,921.5700,(M-H)-,,,,,,
1023,3.150,,,,594.3408,19598,-1,Negative,,,,,595.3481,(M-H)-,,,,,,
1024,3.448,,,,591.3724,19498,-1,Negative,,,,,592.3797,(M-H)-,,,,,,
1025,10.767,,,,697.6524,19496,-1,Negative,,,,,698.6596,(M-H)-,,,,,,
1026,0.623,,,,158.0122,19492,-1,Negative,,,,,159.0195,(M-H)-,,,,,,
1027,3.783,,,,693.3965,19492,-1,Negative,,,,,694.4038,(M-H)-,,,,,,
1028,9.369,,,,774.5990,19458,-1,Negative,,,,,775.6063,(M-H)-,,,,,,
1029,3.126,,,,546.2809,19445,-1,Negative,,,,,547.2881,(M-H)-,,,,,,
1030,12.756,,,,89.0245,19434,-1,Negative,,,,,90.0317,(M-H)-,,,,,,
1031,4.989,,,,859.4738,19391,-1,Negative,,,,,860.4811,(M-H)-,,,,,,
1032,3.518,,,,227.2111,19385,-1,Negative,,,,,228.2184,(M-H)-,,,,,,
1033,10.402,,,,876.6812,19376,-1,Negative,,,,,877.6884,(M-H)-,,,,,,
